B4_TKR181101624_sc35
B6_TKR181101626_sc38
C1_FKDL190726995-1a_sc3
C1_FKDL190726995-1a_sc7
C1_FKDL190726995-1a_sc9
C7_FKDL190741745-1a_sc34
C7_FKDL190741745-1a_sc53
C7_FKDL190741745-1a_sc69
C8_FKDL190741746-1a_sc50
C8_FKDL190741746-1a_sc68
C9_FKDL190741747-1a_sc33
LCH15-2_TKR181201878_sc16
LCH15-2_TKR181201878_sc4
LCH20-1_FKDL190726998-1a_sc28
LCH20-1_FKDL190726998-1a_sc5
LCH24-1_TKR181201855_HVLJGCCXY_L2_sc44
LCH24-4_TKR181201858_HVLJGCCXY_L2_sc86
LCH26-1_FKDL190665152-1a_sc21
LCH26-1_FKDL190665152-1a_sc48
LCH26-2_FKDL190665153-1a_sc59
LCH26-2_FKDL190665153-1a_sc81
LCH26-3_FKDL190665154-1a_sc73
LCH26-3_FKDL190665154-1a_sc84
LCH26-3_FKDL190665154-1a_sc87
LCH26-4_FKDL190665155-1a_sc16
LCH26-4_FKDL190665155-1a_sc20
LCH27-1_FKDL190726991-1a_sc80
LCH27-1_FKDL190726991-1a_sc83
LCH27-1_FKDL190726991-1a_sc91
LCH27-2_FKDL190726992-1a_sc62
LCH27-2_FKDL190726992-1a_sc80
LCH27-2_FKDL190726992-1a_sc83
LCH27-2_FKDL190726992-1a_sc91
LCH27-3_FKDL190726993-1a_sc15
LCH28-3_FKDL190729618-1a_sc33
LCH28-4_FKDL190729619-1a_sc43
LCH28-4_FKDL190729619-1a_sc52
LCH28-4_FKDL190729619-1a_sc58
LCH28-4_FKDL190729619-1a_sc71
LCH29-1_FKDL190729620-1a_sc28
LCH29-1_FKDL190729620-1a_sc44
LCH29-2_FKDL190729621-1a_sc77
LCH29-3_FKDL190729622-1a_sc20
LCH29-3_FKDL190729622-1a_sc40
LCH29-3_FKDL190729622-1a_sc47
LCH29-3_FKDL190729622-1a_sc5
LCH29-3_FKDL190729622-1a_sc95
LCH29-4_FKDL190729623-1a_sc69
LCH29-4_FKDL190729623-1a_sc79
LCH29-4_FKDL190729623-1a_sc83
LCH29-4_FKDL190729623-1a_sc93
LCH32-1_FKDL190733912-1a_sc11
LCH32-3_FKDL190733914-1a_sc89
LCH35-1_FKDL190741640-1a_H2TNHCCX2_L3_sc29
LCH35-2_FKDL190741641-1a_H2TNHCCX2_L3_sc69
LCH35-2_FKDL190741641-1a_H2TNHCCX2_L3_sc72
LCH35-2_FKDL190741641-1a_H2TNHCCX2_L3_sc78
LCH35-4_FKDL190741643-1a_H2TNHCCX2_L3_sc53
LCH35-5_FKDL190741644-1a_H2TNHCCX2_L3_sc45
LCH37-1_FKDL190738471-1a_sc21
LCH37-4_FKDL190738474-1a_sc71
LCH37-4_FKDL190738474-1a_sc82
LCH38-2_FKDL190738476-1a_sc75
LCH38-2_FKDL190738476-1a_sc95
LCH38-2_FKDL190738476-1a_sc96
LCH48-1_FKDL190738507-1a_sc10
LCH48-1_FKDL190738507-1a_sc12
LCH48-1_FKDL190738507-1a_sc21
LCH48-1_FKDL190738507-1a_sc25
LCH48-1_FKDL190738507-1a_sc31
LCH48-1_FKDL190738507-1a_sc32
LCH48-1_FKDL190738507-1a_sc42
LCH48-1_FKDL190738507-1a_sc44
LCH48-1_FKDL190738507-1a_sc46
LCH48-2_FKDL190738508-1a_sc67
LCH48-2_FKDL190738508-1a_sc70
LCH48-2_FKDL190738508-1a_sc74
LCH48-2_FKDL190738508-1a_sc75
LCH48-2_FKDL190738508-1a_sc78
LCH48-2_FKDL190738508-1a_sc8
LCH48-2_FKDL190738508-1a_sc81
LCH48-2_FKDL190738508-1a_sc83
LCH48-2_FKDL190738508-1a_sc88
LCH48-2_FKDL190738508-1a_sc89
LCH48-2_FKDL190738508-1a_sc92
LCH48-2_FKDL190738508-1a_sc94
LCH48-2_FKDL190738508-1a_sc95
LCH48-3_FKDL190738509-1a_sc15
LCH48-3_FKDL190738509-1a_sc4
LCH48-3_FKDL190738509-1a_sc48
LCH48-3_FKDL190738509-1a_sc9
LCH63-1_FKDL190747015-1a_sc31
LCH63-1_FKDL190747015-1a_sc40
LCH63-2_FKDL190747016-1a_sc69
LCH63-2_FKDL190747016-1a_sc70
LCH63-2_FKDL190747016-1a_sc83
LCH63-2_FKDL190747016-1a_sc92
LCH63-3_FKDL190747017-1a_sc16
LCH63-4_FKDL190747018-1a_sc69
LCH63-4_FKDL190747018-1a_sc72
LCH63-4_FKDL190747018-1a_sc89
LCH63-1-post_FKDL190753821-1a_sc19
LCH63-2-post_FKDL190753822-1a_sc22
LCH63-2-post_FKDL190753822-1a_sc62
LCH63-2-post_FKDL190753822-1a_sc67
LCH63-2-post_FKDL190753822-1a_sc76
LCH63-2-post_FKDL190753822-1a_sc91
LCH63-4-post_FKDL190753824-1a_sc57
LCH63-4-post_FKDL190753824-1a_sc87
LCH63-4-post_FKDL190753824-1a_sc95
LCH72_FKDL190757392-1a_H5CGKCCX2_L7_sc45
LCH74-4_FKDL192532539-1a_H3T2LCCX2_L2_sc28
LCH74-4_FKDL192532539-1a_H3T2LCCX2_L2_sc90
LCH74-6_FKDL192532541-1a_H3T2LCCX2_L2_sc87
LCH78-1_FKDL192532542-1a_H3T2LCCX2_L2_sc10
LCH78-1_FKDL192532542-1a_H3T2LCCX2_L2_sc35
LCH78-2_FKDL192532543-1a_H3T2LCCX2_L2_sc93
LCH78-3_FKDL192532544-1a_H3T2LCCX2_L2_sc93
LCH80-1_FKDL192537222-1a_sc2
LCH80-1_FKDL192537222-1a_sc22
LCH80-2_FKDL192537223-1a_sc74
LCH80-2_FKDL192537223-1a_sc79
LCH80-2_FKDL192537223-1a_sc94
LCH71-5_FKDL192537226-1a_sc30
LCH71-6_FKDL192537227-1a_sc8
LCH78-4_FKDL192537228-1a_sc40
LCH78-5_FKDL192537229-1a_sc35
LCH78-5_FKDL192537229-1a_sc40
LCH78-1_FKDL192532542-1a_H3T2LCCX2_L2_sc35
LCH78-3_FKDL192532544-1a_H3T2LCCX2_L2_sc93
LCH04_TKR180801027_sc1
LCH04_TKR180801027_sc10
LCH04_TKR180801027_sc13
LCH04_TKR180801027_sc14
LCH04_TKR180801027_sc16
LCH04_TKR180801027_sc17
LCH04_TKR180801027_sc2
LCH04_TKR180801027_sc22
LCH04_TKR180801027_sc23
LCH04_TKR180801027_sc24
LCH04_TKR180801027_sc25
